t,x,y,z,vx,vy,vz,roll,pitch,yaw,mass,mach,thrust
8.91,3922.95045,0,2215.11897,271.435128,0,136.455515,0,0,0,22,0.915939391,0
8.915,3924.30735,0,2215.80123,271.323589,0,136.446622,0,0,0,22,0.91563432,0
8.92,3925.66369,0,2216.48344,271.212191,0,136.437833,0,0,0,22,0.915329778,0
8.925,3927.01947,0,2217.1656,271.100932,0,136.429147,0,0,0,22,0.915025766,0
8.93,3928.3747,0,2217.84773,270.989812,0,136.420565,0,0,0,22,0.914722281,0
8.935,3929.72937,0,2218.52981,270.878831,0,136.412086,0,0,0,22,0.914419322,0
8.94,3931.08348,0,2219.21185,270.767988,0,136.403709,0,0,0,22,0.914116888,0
8.945,3932.43705,0,2219.89385,270.657284,0,136.395435,0,0,0,22,0.913814978,0
8.95,3933.79006,0,2220.5758,270.546717,0,136.387264,0,0,0,22,0.91351359,0
8.955,3935.14251,0,2221.25772,270.436288,0,136.379194,0,0,0,22,0.913212723,0
8.96,3936.49442,0,2221.9396,270.325995,0,136.371227,0,0,0,22,0.912912375,0
8.965,3937.84578,0,2222.62143,270.215839,0,136.363361,0,0,0,22,0.912612546,0
8.97,3939.19658,0,2223.30323,270.105819,0,136.355596,0,0,0,22,0.912313233,0
8.975,3940.54683,0,2223.98499,269.995935,0,136.347932,0,0,0,22,0.912014436,0
8.98,3941.89654,0,2224.66671,269.886186,0,136.340369,0,0,0,22,0.911716153,0
8.985,3943.2457,0,2225.34839,269.776572,0,136.332907,0,0,0,22,0.911418384,0
8.99,3944.59431,0,2226.03004,269.667093,0,136.325545,0,0,0,22,0.911121126,0
8.995,3945.94237,0,2226.71165,269.557748,0,136.318283,0,0,0,22,0.910824378,0
9,3947.28988,0,2227.39322,269.448536,0,136.311121,0,0,0,22,0.910528139,0
9.005,3948.63685,0,2228.07476,269.339458,0,136.304059,0,0,0,22,0.910232408,0
9.01,3949.98328,0,2228.75626,269.230513,0,136.297096,0,0,0,22,0.909937184,0
9.015,3951.32916,0,2229.43773,269.1217,0,136.290232,0,0,0,22,0.909642465,0
9.02,3952.6745,0,2230.11917,269.01302,0,136.283467,0,0,0,22,0.90934825,0
9.025,3954.01929,0,2230.80057,268.904472,0,136.276801,0,0,0,22,0.909054537,0
9.03,3955.36354,0,2231.48193,268.796055,0,136.270233,0,0,0,22,0.908761326,0
9.035,3956.70725,0,2232.16327,268.687769,0,136.263764,0,0,0,22,0.908468615,0
9.04,3958.05042,0,2232.84457,268.579614,0,136.257392,0,0,0,22,0.908176404,0
9.045,3959.39305,0,2233.52584,268.47159,0,136.251118,0,0,0,22,0.907884689,0
9.05,3960.73513,0,2234.20708,268.363695,0,136.244942,0,0,0,22,0.907593472,0
9.055,3962.07668,0,2234.88829,268.25593,0,136.238862,0,0,0,22,0.907302749,0
9.06,3963.41769,0,2235.56947,268.148295,0,136.23288,0,0,0,22,0.907012521,0
9.065,3964.75817,0,2236.25062,268.040788,0,136.226995,0,0,0,22,0.906722785,0
9.07,3966.0981,0,2236.93174,267.93341,0,136.221206,0,0,0,22,0.90643354,0
9.075,3967.4375,0,2237.61283,267.82616,0,136.215514,0,0,0,22,0.906144786,0
9.08,3968.77636,0,2238.2939,267.719038,0,136.209917,0,0,0,22,0.905856521,0
9.085,3970.11469,0,2238.97493,267.612043,0,136.204417,0,0,0,22,0.905568744,0
9.09,3971.45248,0,2239.65594,267.505175,0,136.199012,0,0,0,22,0.905281454,0
9.095,3972.78974,0,2240.33692,267.398434,0,136.193702,0,0,0,22,0.904994649,0
9.1,3974.12647,0,2241.01788,267.29182,0,136.188488,0,0,0,22,0.904708328,0
9.105,3975.46266,0,2241.69881,267.185331,0,136.183369,0,0,0,22,0.904422491,0
9.11,3976.79832,0,2242.37971,267.078968,0,136.178344,0,0,0,22,0.904137135,0
9.115,3978.13345,0,2243.06059,266.972731,0,136.173414,0,0,0,22,0.90385226,0
9.12,3979.46805,0,2243.74145,266.866618,0,136.168579,0,0,0,22,0.903567865,0
9.125,3980.80212,0,2244.42228,266.76063,0,136.163837,0,0,0,22,0.903283948,0
9.13,3982.13566,0,2245.10309,266.654767,0,136.159189,0,0,0,22,0.903000508,0
9.135,3983.46867,0,2245.78387,266.549027,0,136.154635,0,0,0,22,0.902717544,0
9.14,3984.80115,0,2246.46463,266.44341,0,136.150175,0,0,0,22,0.902435055,0
9.145,3986.1331,0,2247.14537,266.337917,0,136.145807,0,0,0,22,0.902153039,0
9.15,3987.46453,0,2247.82609,266.232547,0,136.141532,0,0,0,22,0.901871496,0
9.155,3988.79543,0,2248.50679,266.1273,0,136.137351,0,0,0,22,0.901590425,0
9.16,3990.1258,0,2249.18746,266.022174,0,136.133261,0,0,0,22,0.901309823,0
9.165,3991.45565,0,2249.86812,265.917171,0,136.129265,0,0,0,22,0.901029691,0
9.17,3992.78497,0,2250.54876,265.812288,0,136.12536,0,0,0,22,0.900750027,0
9.175,3994.11377,0,2251.22937,265.707528,0,136.121547,0,0,0,22,0.900470829,0
9.18,3995.44205,0,2251.90997,265.602887,0,136.117825,0,0,0,22,0.900192098,0
9.185,3996.7698,0,2252.59055,265.498368,0,136.114196,0,0,0,22,0.89991383,0
9.19,3998.09703,0,2253.27112,265.393953,0,136.110649,0,0,0,22,0.899635975,0
9.195,3999.42374,0,2253.95166,265.289609,0,136.107169,0,0,0,22,0.899358416,0
9.2,4000.74993,0,2254.63219,265.185336,0,136.103754,0,0,0,22,0.899081152,0
9.205,4002.07559,0,2255.3127,265.081134,0,136.100405,0,0,0,22,0.898804184,0
9.21,4003.40074,0,2255.99319,264.977001,0,136.097122,0,0,0,22,0.898527511,0
9.215,4004.72536,0,2256.67367,264.872939,0,136.093904,0,0,0,22,0.898251132,0
9.22,4006.04947,0,2257.35413,264.768947,0,136.090751,0,0,0,22,0.897975047,0
9.225,4007.37305,0,2258.03458,264.665026,0,136.087664,0,0,0,22,0.897699255,0
9.23,4008.69612,0,2258.71501,264.561174,0,136.084642,0,0,0,22,0.897423757,0
9.235,4010.01867,0,2259.39542,264.457391,0,136.081685,0,0,0,22,0.897148551,0
9.24,4011.34069,0,2260.07582,264.353679,0,136.078793,0,0,0,22,0.896873637,0
9.245,4012.6622,0,2260.75621,264.250035,0,136.075965,0,0,0,22,0.896599015,0
9.25,4013.98319,0,2261.43658,264.146461,0,136.073203,0,0,0,22,0.896324684,0
9.255,4015.30367,0,2262.11694,264.042957,0,136.070505,0,0,0,22,0.896050644,0
9.26,4016.62362,0,2262.79729,263.939521,0,136.067872,0,0,0,22,0.895776895,0
9.265,4017.94306,0,2263.47762,263.836154,0,136.065303,0,0,0,22,0.895503436,0
9.27,4019.26199,0,2264.15794,263.732856,0,136.062798,0,0,0,22,0.895230266,0
9.275,4020.58039,0,2264.83825,263.629627,0,136.060358,0,0,0,22,0.894957385,0
9.28,4021.89828,0,2265.51855,263.526466,0,136.057982,0,0,0,22,0.894684793,0
9.285,4023.21566,0,2266.19883,263.423374,0,136.05567,0,0,0,22,0.894412489,0
9.29,4024.53252,0,2266.8791,263.32035,0,136.053421,0,0,0,22,0.894140473,0
9.295,4025.84886,0,2267.55937,263.217393,0,136.051237,0,0,0,22,0.893868744,0
9.3,4027.16469,0,2268.23962,263.114505,0,136.049116,0,0,0,22,0.893597303,0
9.305,4028.48001,0,2268.91986,263.011685,0,136.047059,0,0,0,22,0.893326148,0
9.31,4029.79481,0,2269.60009,262.908933,0,136.045066,0,0,0,22,0.893055279,0
9.315,4031.1091,0,2270.28031,262.806248,0,136.043136,0,0,0,22,0.892784696,0
9.32,4032.42287,0,2270.96052,262.70363,0,136.041269,0,0,0,22,0.892514398,0
9.325,4033.73613,0,2271.64072,262.60108,0,136.039466,0,0,0,22,0.892244385,0
9.33,4035.04888,0,2272.32091,262.498597,0,136.037725,0,0,0,22,0.891974656,0
9.335,4036.36112,0,2273.0011,262.396182,0,136.036048,0,0,0,22,0.891705211,0
9.34,4037.67284,0,2273.68127,262.293833,0,136.034433,0,0,0,22,0.89143605,0
9.345,4038.98406,0,2274.36144,262.191551,0,136.032882,0,0,0,22,0.891167172,0
9.35,4040.29476,0,2275.0416,262.089335,0,136.031393,0,0,0,22,0.890898577,0
9.355,4041.60495,0,2275.72176,261.987187,0,136.029966,0,0,0,22,0.890630265,0
9.36,4042.91463,0,2276.4019,261.885104,0,136.028603,0,0,0,22,0.890362234,0
9.365,4044.2238,0,2277.08204,261.783088,0,136.027301,0,0,0,22,0.890094485,0
9.37,4045.53246,0,2277.76218,261.681139,0,136.026062,0,0,0,22,0.889827017,0
9.375,4046.84061,0,2278.4423,261.579255,0,136.024886,0,0,0,22,0.889559829,0
9.38,4048.14825,0,2279.12242,261.477437,0,136.023771,0,0,0,22,0.889292922,0
9.385,4049.45539,0,2279.80254,261.375685,0,136.022719,0,0,0,22,0.889026295,0
9.39,4050.76201,0,2280.48265,261.273999,0,136.021728,0,0,0,22,0.888759947,0
9.395,4052.06813,0,2281.16276,261.172378,0,136.020799,0,0,0,22,0.888493878,0
9.4,4053.37374,0,2281.84286,261.070823,0,136.019932,0,0,0,22,0.888228088,0
9.405,4054.67884,0,2282.52296,260.969332,0,136.019127,0,0,0,22,0.887962577,0
9.41,4055.98343,0,2283.20305,260.867908,0,136.018383,0,0,0,22,0.887697343,0
9.415,4057.28752,0,2283.88314,260.766548,0,136.017701,0,0,0,22,0.887432386,0
9.42,4058.59109,0,2284.56323,260.665253,0,136.01708,0,0,0,22,0.887167707,0
9.425,4059.89417,0,2285.24331,260.564023,0,136.01652,0,0,0,22,0.886903304,0
9.43,4061.19674,0,2285.92339,260.462857,0,136.016021,0,0,0,22,0.886639178,0
9.435,4062.4988,0,2286.60347,260.361757,0,136.015584,0,0,0,22,0.886375327,0
9.44,4063.80035,0,2287.28355,260.26072,0,136.015207,0,0,0,22,0.886111752,0
9.445,4065.1014,0,2287.96363,260.159748,0,136.014892,0,0,0,22,0.885848452,0
9.45,4066.40195,0,2288.6437,260.05884,0,136.014637,0,0,0,22,0.885585426,0
9.455,4067.70199,0,2289.32377,259.957996,0,136.014443,0,0,0,22,0.885322675,0
9.46,4069.00153,0,2290.00384,259.857216,0,136.014309,0,0,0,22,0.885060198,0
9.465,4070.30057,0,2290.68392,259.7565,0,136.014236,0,0,0,22,0.884797994,0
9.47,4071.5991,0,2291.36399,259.655848,0,136.014224,0,0,0,22,0.884536064,0
9.475,4072.89712,0,2292.04406,259.555259,0,136.014272,0,0,0,22,0.884274406,0
9.48,4074.19465,0,2292.72413,259.454734,0,136.01438,0,0,0,22,0.88401302,0
9.485,4075.49167,0,2293.4042,259.354272,0,136.014548,0,0,0,22,0.883751906,0
9.49,4076.78819,0,2294.08427,259.253873,0,136.014776,0,0,0,22,0.883491064,0
9.495,4078.08421,0,2294.76435,259.153538,0,136.015064,0,0,0,22,0.883230493,0
9.5,4079.37973,0,2295.44443,259.053265,0,136.015412,0,0,0,22,0.882970193,0
9.505,4080.67474,0,2296.1245,258.953055,0,136.01582,0,0,0,22,0.882710163,0
9.51,4081.96926,0,2296.80458,258.852908,0,136.016287,0,0,0,22,0.882450403,0
9.515,4083.26327,0,2297.48467,258.752824,0,136.016814,0,0,0,22,0.882190913,0
9.52,4084.55679,0,2298.16475,258.652802,0,136.0174,0,0,0,22,0.881931692,0
9.525,4085.8498,0,2298.84484,258.552842,0,136.018046,0,0,0,22,0.88167274,0
9.53,4087.14231,0,2299.52493,258.452945,0,136.018751,0,0,0,22,0.881414056,0
9.535,4088.43433,0,2300.20503,258.35311,0,136.019516,0,0,0,22,0.88115564,0
9.54,4089.72585,0,2300.88513,258.253336,0,136.020339,0,0,0,22,0.880897493,0
9.545,4091.01686,0,2301.56523,258.153625,0,136.021222,0,0,0,22,0.880639612,0
9.55,4092.30738,0,2302.24534,258.053976,0,136.022163,0,0,0,22,0.880381998,0
9.555,4093.5974,0,2302.92545,257.954388,0,136.023163,0,0,0,22,0.880124651,0
9.56,4094.88693,0,2303.60557,257.854862,0,136.024222,0,0,0,22,0.879867571,0
9.565,4096.17595,0,2304.2857,257.755397,0,136.02534,0,0,0,22,0.879610756,0
9.57,4097.46448,0,2304.96583,257.655994,0,136.026516,0,0,0,22,0.879354206,0
9.575,4098.75251,0,2305.64596,257.556652,0,136.027751,0,0,0,22,0.879097922,0
9.58,4100.04005,0,2306.3261,257.457371,0,136.029044,0,0,0,22,0.878841902,0
9.585,4101.32709,0,2307.00625,257.358151,0,136.030396,0,0,0,22,0.878586147,0
9.59,4102.61363,0,2307.68641,257.258991,0,136.031805,0,0,0,22,0.878330656,0
9.595,4103.89968,0,2308.36657,257.159893,0,136.033273,0,0,0,22,0.878075428,0
9.6,4105.18523,0,2309.04674,257.060855,0,136.034799,0,0,0,22,0.877820464,0
9.605,4106.47028,0,2309.72692,256.961878,0,136.036383,0,0,0,22,0.877565762,0
9.61,4107.75485,0,2310.4071,256.862961,0,136.038024,0,0,0,22,0.877311323,0
9.615,4109.03891,0,2311.0873,256.764104,0,136.039724,0,0,0,22,0.877057147,0
9.62,4110.32249,0,2311.7675,256.665308,0,136.041481,0,0,0,22,0.876803232,0
9.625,4111.60557,0,2312.44771,256.566572,0,136.043295,0,0,0,22,0.876549578,0
9.63,4112.88815,0,2313.12793,256.467895,0,136.045168,0,0,0,22,0.876296185,0
9.635,4114.17025,0,2313.80817,256.369279,0,136.047097,0,0,0,22,0.876043054,0
9.64,4115.45185,0,2314.48841,256.270722,0,136.049084,0,0,0,22,0.875790182,0
9.645,4116.73295,0,2315.16866,256.172225,0,136.051128,0,0,0,22,0.875537571,0
9.65,4118.01357,0,2315.84892,256.073787,0,136.05323,0,0,0,22,0.875285219,0
9.655,4119.29369,0,2316.52919,255.975409,0,136.055388,0,0,0,22,0.875033126,0
9.66,4120.57332,0,2317.20947,255.87709,0,136.057604,0,0,0,22,0.874781293,0
9.665,4121.85246,0,2317.88977,255.77883,0,136.059876,0,0,0,22,0.874529718,0
9.67,4123.13111,0,2318.57007,255.680629,0,136.062205,0,0,0,22,0.874278401,0
9.675,4124.40927,0,2319.25039,255.582488,0,136.064591,0,0,0,22,0.874027342,0
9.68,4125.68694,0,2319.93072,255.484405,0,136.067033,0,0,0,22,0.873776541,0
9.685,4126.96411,0,2320.61106,255.386381,0,136.069533,0,0,0,22,0.873525996,0
9.69,4128.2408,0,2321.29141,255.288415,0,136.072088,0,0,0,22,0.873275709,0
9.695,4129.517,0,2321.97178,255.190508,0,136.0747,0,0,0,22,0.873025678,0
9.7,4130.79271,0,2322.65216,255.092659,0,136.077368,0,0,0,22,0.872775903,0
9.705,4132.06792,0,2323.33255,254.994869,0,136.080093,0,0,0,22,0.872526384,0
9.71,4133.34266,0,2324.01296,254.897137,0,136.082873,0,0,0,22,0.87227712,0
9.715,4134.6169,0,2324.69338,254.799462,0,136.08571,0,0,0,22,0.872028111,0
9.72,4135.89065,0,2325.37382,254.701846,0,136.088602,0,0,0,22,0.871779357,0
9.725,4137.16392,0,2326.05427,254.604288,0,136.091551,0,0,0,22,0.871530858,0
9.73,4138.43669,0,2326.73473,254.506787,0,136.094555,0,0,0,22,0.871282612,0
9.735,4139.70898,0,2327.41521,254.409345,0,136.097615,0,0,0,22,0.87103462,0
9.74,4140.98079,0,2328.09571,254.311959,0,136.10073,0,0,0,22,0.870786882,0
9.745,4142.2521,0,2328.77622,254.214631,0,136.103901,0,0,0,22,0.870539396,0
9.75,4143.52293,0,2329.45675,254.117361,0,136.107128,0,0,0,22,0.870292163,0
9.755,4144.79328,0,2330.13729,254.020147,0,136.110409,0,0,0,22,0.870045183,0
9.76,4146.06313,0,2330.81785,253.922991,0,136.113747,0,0,0,22,0.869798454,0
9.765,4147.33251,0,2331.49843,253.825891,0,136.117139,0,0,0,22,0.869551977,0
9.77,4148.60139,0,2332.17902,253.728849,0,136.120586,0,0,0,22,0.869305752,0
9.775,4149.8698,0,2332.85964,253.631863,0,136.124089,0,0,0,22,0.869059777,0
9.78,4151.13771,0,2333.54027,253.534934,0,136.127646,0,0,0,22,0.868814053,0
9.785,4152.40514,0,2334.22091,253.438062,0,136.131259,0,0,0,22,0.868568579,0
9.79,4153.67209,0,2334.90158,253.341246,0,136.134926,0,0,0,22,0.868323356,0
9.795,4154.93856,0,2335.58226,253.244487,0,136.138647,0,0,0,22,0.868078381,0
9.8,4156.20454,0,2336.26296,253.147783,0,136.142424,0,0,0,22,0.867833657,0
9.805,4157.47004,0,2336.94369,253.051136,0,136.146255,0,0,0,22,0.867589181,0
9.81,4158.73505,0,2337.62443,252.954545,0,136.15014,0,0,0,22,0.867344954,0
9.815,4159.99958,0,2338.30519,252.85801,0,136.15408,0,0,0,22,0.867100975,0
9.82,4161.26363,0,2338.98597,252.761531,0,136.158074,0,0,0,22,0.866857244,0
9.825,4162.5272,0,2339.66677,252.665107,0,136.162122,0,0,0,22,0.866613761,0
9.83,4163.79028,0,2340.34759,252.568739,0,136.166225,0,0,0,22,0.866370525,0
9.835,4165.05288,0,2341.02843,252.472427,0,136.170381,0,0,0,22,0.866127536,0
9.84,4166.31501,0,2341.70929,252.37617,0,136.174592,0,0,0,22,0.865884793,0
9.845,4167.57665,0,2342.39018,252.279968,0,136.178856,0,0,0,22,0.865642298,0
9.85,4168.83781,0,2343.07108,252.183822,0,136.183174,0,0,0,22,0.865400048,0
9.855,4170.09848,0,2343.75201,252.08773,0,136.187546,0,0,0,22,0.865158043,0
9.86,4171.35868,0,2344.43296,251.991694,0,136.191972,0,0,0,22,0.864916285,0
9.865,4172.6184,0,2345.11393,251.895712,0,136.196451,0,0,0,22,0.864674771,0
9.87,4173.87764,0,2345.79492,251.799786,0,136.200984,0,0,0,22,0.864433502,0
9.875,4175.1364,0,2346.47594,251.703914,0,136.20557,0,0,0,22,0.864192477,0
9.88,4176.39468,0,2347.15698,251.608097,0,136.210209,0,0,0,22,0.863951697,0
9.885,4177.65248,0,2347.83804,251.512334,0,136.214902,0,0,0,22,0.86371116,0
9.89,4178.9098,0,2348.51913,251.416626,0,136.219647,0,0,0,22,0.863470866,0
9.895,4180.16665,0,2349.20024,251.320972,0,136.224446,0,0,0,22,0.863230816,0
9.9,4181.42301,0,2349.88137,251.225372,0,136.229298,0,0,0,22,0.862991009,0
9.905,4182.6789,0,2350.56253,251.129826,0,136.234203,0,0,0,22,0.862751444,0
9.91,4183.93431,0,2351.24371,251.034334,0,136.239161,0,0,0,22,0.862512121,0
9.915,4185.18924,0,2351.92492,250.938897,0,136.244171,0,0,0,22,0.86227304,0
9.92,4186.4437,0,2352.60616,250.843513,0,136.249234,0,0,0,22,0.862034201,0
9.925,4187.69768,0,2353.28741,250.748182,0,136.25435,0,0,0,22,0.861795603,0
9.93,4188.95118,0,2353.9687,250.652906,0,136.259519,0,0,0,22,0.861557246,0
9.935,4190.20421,0,2354.65001,250.557682,0,136.264739,0,0,0,22,0.86131913,0
9.94,4191.45676,0,2355.33135,250.462513,0,136.270013,0,0,0,22,0.861081254,0
9.945,4192.70883,0,2356.01271,250.367396,0,136.275338,0,0,0,22,0.860843617,0
9.95,4193.96043,0,2356.6941,250.272333,0,136.280716,0,0,0,22,0.860606221,0
9.955,4195.21156,0,2357.37552,250.177323,0,136.286146,0,0,0,22,0.860369064,0
9.96,4196.46221,0,2358.05696,250.082366,0,136.291628,0,0,0,22,0.860132146,0
9.965,4197.71238,0,2358.73843,249.987462,0,136.297162,0,0,0,22,0.859895467,0
9.97,4198.96208,0,2359.41993,249.89261,0,136.302748,0,0,0,22,0.859659026,0
9.975,4200.21131,0,2360.10146,249.797812,0,136.308385,0,0,0,22,0.859422823,0
9.98,4201.46006,0,2360.78302,249.703065,0,136.314075,0,0,0,22,0.859186859,0
9.985,4202.70834,0,2361.4646,249.608372,0,136.319816,0,0,0,22,0.858951132,0
9.99,4203.95614,0,2362.14622,249.513731,0,136.325609,0,0,0,22,0.858715642,0
9.995,4205.20348,0,2362.82786,249.419142,0,136.331453,0,0,0,22,0.858480389,0
10,4206.45033,0,2363.50953,249.324606,0,136.337349,0,0,0,22,0.858245372,0
10.005,4207.69672,0,2364.19123,249.230121,0,136.343297,0,0,0,22,0.858010592,0
10.01,4208.94264,0,2364.87296,249.135689,0,136.349295,0,0,0,22,0.857776048,0
10.015,4210.18808,0,2365.55473,249.041309,0,136.355345,0,0,0,22,0.85754174,0
10.02,4211.43305,0,2366.23652,248.94698,0,136.361446,0,0,0,22,0.857307667,0
10.025,4212.67755,0,2366.91834,248.852704,0,136.367598,0,0,0,22,0.85707383,0
10.03,4213.92158,0,2367.60019,248.758478,0,136.373801,0,0,0,22,0.856840227,0
10.035,4215.16513,0,2368.28208,248.664305,0,136.380055,0,0,0,22,0.856606859,0
10.04,4216.40822,0,2368.96399,248.570183,0,136.38636,0,0,0,22,0.856373725,0
10.045,4217.65084,0,2369.64594,248.476112,0,136.392716,0,0,0,22,0.856140825,0
10.05,4218.89298,0,2370.32792,248.382093,0,136.399122,0,0,0,22,0.855908158,0
10.055,4220.13466,0,2371.00993,248.288125,0,136.40558,0,0,0,22,0.855675725,0
10.06,4221.37586,0,2371.69198,248.194208,0,136.412087,0,0,0,22,0.855443525,0
10.065,4222.6166,0,2372.37405,248.100342,0,136.418645,0,0,0,22,0.855211558,0
10.07,4223.85687,0,2373.05616,248.006527,0,136.425254,0,0,0,22,0.854979824,0
10.075,4225.09666,0,2373.73831,247.912762,0,136.431913,0,0,0,22,0.854748321,0
10.08,4226.33599,0,2374.42048,247.819049,0,136.438622,0,0,0,22,0.854517051,0
10.085,4227.57485,0,2375.10269,247.725386,0,136.445382,0,0,0,22,0.854286012,0
10.09,4228.81325,0,2375.78494,247.631773,0,136.452191,0,0,0,22,0.854055204,0
10.095,4230.05117,0,2376.46722,247.538211,0,136.459051,0,0,0,22,0.853824628,0
10.1,4231.28863,0,2377.14953,247.4447,0,136.46596,0,0,0,22,0.853594282,0
10.105,4232.52562,0,2377.83188,247.351238,0,136.47292,0,0,0,22,0.853364166,0
10.11,4233.76214,0,2378.51426,247.257827,0,136.479929,0,0,0,22,0.853134281,0
10.115,4234.9982,0,2379.19667,247.164466,0,136.486988,0,0,0,22,0.852904626,0
10.12,4236.23379,0,2379.87913,247.071155,0,136.494097,0,0,0,22,0.8526752,0
10.125,4237.46891,0,2380.56162,246.977894,0,136.501255,0,0,0,22,0.852446004,0
10.13,4238.70357,0,2381.24414,246.884682,0,136.508463,0,0,0,22,0.852217037,0
10.135,4239.93776,0,2381.9267,246.791521,0,136.515721,0,0,0,22,0.851988298,0
10.14,4241.17148,0,2382.6093,246.698409,0,136.523028,0,0,0,22,0.851759788,0
10.145,4242.40474,0,2383.29193,246.605346,0,136.530384,0,0,0,22,0.851531507,0
10.15,4243.63754,0,2383.9746,246.512333,0,136.537789,0,0,0,22,0.851303453,0
10.155,4244.86986,0,2384.65731,246.419369,0,136.545244,0,0,0,22,0.851075626,0
10.16,4246.10173,0,2385.34005,246.326455,0,136.552748,0,0,0,22,0.850848027,0
10.165,4247.33313,0,2386.02284,246.233589,0,136.5603,0,0,0,22,0.850620656,0
10.17,4248.56406,0,2386.70566,246.140773,0,136.567902,0,0,0,22,0.850393511,0
10.175,4249.79454,0,2387.38852,246.048006,0,136.575553,0,0,0,22,0.850166592,0
10.18,4251.02455,0,2388.07141,245.955287,0,136.583252,0,0,0,22,0.8499399,0
10.185,4252.25409,0,2388.75435,245.862618,0,136.591001,0,0,0,22,0.849713433,0
10.19,4253.48317,0,2389.43732,245.769997,0,136.598798,0,0,0,22,0.849487193,0
10.195,4254.71179,0,2390.12034,245.677425,0,136.606643,0,0,0,22,0.849261178,0
10.2,4255.93995,0,2390.80339,245.584901,0,136.614537,0,0,0,22,0.849035387,0
10.205,4257.16764,0,2391.48648,245.492426,0,136.62248,0,0,0,22,0.848809822,0
10.21,4258.39487,0,2392.16961,245.399999,0,136.630471,0,0,0,22,0.848584482,0
10.215,4259.62164,0,2392.85279,245.307621,0,136.63851,0,0,0,22,0.848359365,0
10.22,4260.84795,0,2393.536,245.21529,0,136.646598,0,0,0,22,0.848134473,0
10.225,4262.07379,0,2394.21925,245.123008,0,136.654734,0,0,0,22,0.847909805,0
10.23,4263.29918,0,2394.90255,245.030774,0,136.662918,0,0,0,22,0.84768536,0
10.235,4264.5241,0,2395.58588,244.938588,0,136.67115,0,0,0,22,0.847461138,0
10.24,4265.74856,0,2396.26926,244.846449,0,136.67943,0,0,0,22,0.847237139,0
10.245,4266.97256,0,2396.95268,244.754358,0,136.687758,0,0,0,22,0.847013363,0
10.25,4268.19611,0,2397.63614,244.662315,0,136.696134,0,0,0,22,0.84678981,0
10.255,4269.41919,0,2398.31964,244.57032,0,136.704557,0,0,0,22,0.846566478,0
10.26,4270.64181,0,2399.00318,244.478372,0,136.713029,0,0,0,22,0.846343369,0
10.265,4271.86397,0,2399.68677,244.386472,0,136.721548,0,0,0,22,0.846120481,0
10.27,4273.08567,0,2400.3704,244.294618,0,136.730114,0,0,0,22,0.845897814,0
10.275,4274.30692,0,2401.05407,244.202812,0,136.738728,0,0,0,22,0.845675369,0
10.28,4275.5277,0,2401.73778,244.111054,0,136.74739,0,0,0,22,0.845453144,0
10.285,4276.74803,0,2402.42154,244.019342,0,136.756099,0,0,0,22,0.84523114,0
10.29,4277.9679,0,2403.10535,243.927677,0,136.764855,0,0,0,22,0.845009356,0
10.295,4279.18731,0,2403.78919,243.836059,0,136.773658,0,0,0,22,0.844787792,0
10.3,4280.40626,0,2404.47308,243.744488,0,136.782509,0,0,0,22,0.844566448,0
10.305,4281.62475,0,2405.15702,243.652964,0,136.791407,0,0,0,22,0.844345324,0
10.31,4282.84279,0,2405.841,243.561486,0,136.800351,0,0,0,22,0.844124419,0
10.315,4284.06037,0,2406.52502,243.470055,0,136.809343,0,0,0,22,0.843903733,0
10.32,4285.27749,0,2407.20909,243.37867,0,136.818382,0,0,0,22,0.843683265,0
10.325,4286.49415,0,2407.89321,243.287332,0,136.827467,0,0,0,22,0.843463017,0
10.33,4287.71036,0,2408.57737,243.19604,0,136.836599,0,0,0,22,0.843242986,0
10.335,4288.92611,0,2409.26157,243.104794,0,136.845778,0,0,0,22,0.843023173,0
10.34,4290.14141,0,2409.94582,243.013594,0,136.855004,0,0,0,22,0.842803578,0
10.345,4291.35625,0,2410.63012,242.922441,0,136.864276,0,0,0,22,0.842584201,0
10.35,4292.57063,0,2411.31447,242.831333,0,136.873595,0,0,0,22,0.84236504,0
10.355,4293.78456,0,2411.99886,242.740272,0,136.88296,0,0,0,22,0.842146097,0
